city,longitude,latitude,attacks
Ahoghill,54.8235,-6.39,3
Ain al-Jahash,36.2296,42.2362,3
Ain Bessam,36.2964,3.66993,3
Ain El Hamra,36.7978,3.7175,3
Ain Rich,34.6808,4.09694,3
Aiyoeweng,5.92901,101.366,3
Akashat,33.6692,39.9683,3
Akbarpura,26.4303,82.5367,3
Akhnoor,32.8995,74.7425,3
Akkar district,34.5329,36.1328,3
Al-Abbasi,35.2762,43.5922,3
Alamdanga,23.7617,88.9437,3
Al-Anad,13.1782,44.7668,3
al-Arish,31.1299,33.8047,3
Al-Awamiyah,26.5591,49.9957,3
Albania,5.75864,-73.915,3
Albu Tumah,34.8205,43.5503,3
Al-Falahat,33.6653,44.3175,3
Algeciras,2.52417,-75.316,3
Al-Harath,16.8896,42.5608,3
Alishir,33.4655,70.0894,3
Al-Jazirah,34.6939,42.6823,3
Allacapan,18.2256,121.557,3
Alldays,-22.682,29.1028,3
Al-Qubbah,32.7626,22.2422,3
Al-Saadiyh,34.1837,45.1222,3
Al-Tuwal,16.5294,42.9675,3
Al-Zubair district,30.2823,47.3608,3
Am Dafok,10.4626,23.29,3
Ama Khel,32.387,70.5231,3
Amahai,-3.3411,128.924,3
Amarkot,30.4646,77.6407,3
Amarliya,34.7167,44.5833,3
Ambala,30.3782,76.7767,3
Ambalangoda,6.23983,80.0526,3
Ambo,-10.135,-76.2,3
Ammi Moussa,35.8689,1.11027,3
Amvrosiivksy district,47.7805,38.4888,3
Anamaduwa,7.87777,80.0111,3
Anamoros,13.7456,-87.874,3
Andajes,-10.793,-76.909,3
Angunukolapalessa,6.16557,80.9031,3
Anori district,7.07386,-75.146,3
Aouf,35.0982,0.35601,3
Apalit,14.953,120.768,3
Aralik,40.938,40.058,3
Arambala,13.9167,-88.133,3
Arayat,15.1497,120.77,3
Arboleda,1.47321,-77.137,3
Archi district,36.9323,69.3345,3
Arib,36.2878,2.06582,3
Arica,-18.477,-70.315,3
Arnhem,51.9851,5.89873,3
Aroroy,12.5114,123.398,3
Arroyito,-23.267,-56.452,3
Asillo district,-14.795,-70.357,3
Asmera,15.3335,38.9337,3
Assiut Governorate,27.1828,31.1828,3
At Tall,33.6103,36.3106,3
At Tawil,31.1094,33.9322,3
Ataghar,31.7503,67.3166,3
Ataikula,24.0311,89.4079,3
Aterk,40.165,46.5139,3
Atrai,24.6153,88.9792,3
Atyrau,47.1016,51.9133,3
Avtury,43.1667,46,3
Az Zahir,13.9629,45.465,3
Az Zahir district,14.0475,45.3811,3
Azacualpa,13.989,-88.984,3
Azeffoun,36.8929,4.42118,3
Baabda,33.8495,35.5494,3
Bab al-Hawa,37.1984,42.119,3
Babban Gida,12.1544,11.7711,3
Bachit,9.51707,8.69389,3
Bacho (district),6.54215,101.404,3
Bacoor,14.4592,120.929,3
Badan,34.8053,71.4701,3
Badiana,12.9161,-16.436,3
Badulla district,6.9934,81.055,3
Baezai,34.4611,71.0992,3
Bafilo,9.3568,1.2482,3
Baghran district,33.0761,65.0897,3
Baglar district,37.925,40.211,3
Bagmara,26.398,90.2694,3
Bagzai,33.5264,70.3357,3
Bahrain,35.2073,72.5456,3
Bajaur distrcit,34.8569,71.4299,3
Baka Khel,32.95,70.5,3
Bakhmutivka,48.8671,39.0521,3
Bakka Khel,32.9552,70.505,3
Bala Murghab,35.5938,63.3354,3
Balabagan,7.53193,124.12,3
Balarampur,23.0944,86.2203,3
Balas,7.1514,124.816,3
Balghali,36.1135,66.0565,3
Balkh district,36.7551,66.8975,3
Balud,12.0378,123.194,3
Balumath,23.8338,84.7825,3
Bamba,17.0338,-1.404,3
Banbridge,54.351,-6.267,3
Banda Daud Shah,33.274,71.1808,3
Bandugaon,18.9361,83.2519,3
Bani Bangou,15.0408,2.705,3
Bani Walid,31.7667,13.9833,3
Banisilan,7.49239,124.725,3
Banke district,28.1509,81.7651,3
Bar Qambar Khel,33.826,70.6192,3
Barahom,6.86927,101.318,3
Barama,26.5245,91.3505,3
Barang,34.5973,71.6321,3
Barangak,32.4538,62.0311,3
Baraya district,3.15243,-75.053,3
Barbacoas district,1.67155,-78.141,3
Barguna,22.1594,90.1198,3
Bariarpur,25.2886,86.5729,3
Barikot,34.6773,72.2221,3
Baro,6.44573,101.105,3
Barrancas,10.9567,-72.789,3
Basantgarh,32.8102,75.5488,3
Baska district,26.6629,91.3547,3
Batangas,13.9489,121.134,3
Batong,6.33825,101.466,3
Battagram district,34.7757,73.0729,3
Battam Bang,13.1003,103.2,3
Batwar,34.8569,71.4299,3
Baure,-1.7188,40.9676,3
Bayt Hanun,31.5391,34.5395,3
Bayugan,8.71449,125.752,3
Bazargan,39.3914,44.3875,3
Beasain,43.0471,-2.2046,3
Beir Al-Abd,31.01,33.01,3
Beit Einun,31.5673,35.1193,3
Beit Lif,33.1336,35.3327,3
Bekar,28.8185,66.2026,3
Beliaberah,22.6212,86.8935,3
Bellavista,-12.058,-77.105,3
Ben Choud,36.8632,3.88035,3
Ben Zerga,36.7677,3.25075,3
Bendery,46.8463,29.4537,3
Benoy-Vedeno,42.9329,46.2566,3
Bera,-20.064,30.1589,3
Berkeley,37.8699,-122.27,3
Betania,5.74514,-75.976,3
Bhairamgarh,19.0064,81.0592,3
Bibi Nani,29.7,67.3759,3
Bidhannagar,22.5949,88.4083,3
Bidur,27.9044,85.1531,3
Bilampi,12.9333,-85.033,3
Bindisi,11.9384,23.0993,3
Bir Ahmad,34.8088,44.5013,3
Bireh,31.9127,35.2219,3
Birgunj,27,84.8668,3
Birkhadem,36.715,3.05002,3
Birmingham,52.483,-1.8936,3
Birnin-Gwari,10.6663,6.53407,3
Bishenpur district,24.6287,93.7613,3
Bishkan,34.0727,44.2877,3
Bishnah,32.6115,74.8549,3
Bisho,-32.851,27.4389,3
Bismaya,33.1906,44.5962,3
Blat,33.3872,35.5995,3
Bloemfontein,-29.116,26.2198,3
Bo,7.93643,-11.348,3
Bo Ngo,6.19824,101.753,3
Boaco,12.4709,-85.66,3
Boali,4.66479,18.2095,3
Boca de Cupe,8.05,-77.583,3
Bochum,51.4829,7.21181,3
Bogazoren,37.527,43.0084,3
Boghavi,36.1683,66.0928,3
Bojaya,6.52111,-76.972,3
Bordumsa,27.5159,95.878,3
Bornova,38.4711,27.2178,3
Borongan,11.6083,125.434,3
Bou Ismail,36.6426,2.69659,3
Bouchakour,36.6541,3.6791,3
Boudoukhane,36.6041,3.69902,3
Boukadir,36.0667,1.13333,3
Boulaba,35.2396,8.7506,3
Bounderi,11.3492,14.4052,3
Brakpan,-26.235,28.3704,3
Brokopondo,5.02523,-54.993,3
Brookline,42.3318,-71.121,3
Bucharest,44.4333,26.1,3
Buga,3.89972,-76.302,3
Buga district,3.89972,-76.302,3
Bukardi,38.4684,40.1751,3
Bukit,6.42546,101.825,3
Bulabulin,11.3863,12.9111,3
Bulobarde district,4.33532,45.4586,3
Buluan,6.86066,124.447,3
Bundaram,13.1209,13.8761,3
Bundu,23.1705,85.5911,3
Burhakaba district,2.79911,44.0794,3
Burqa,32.3017,35.1929,3
Caato,4.82871,43.6612,3
Cachira,7.74002,-73.049,3
Cagliari,39.2154,9.10932,3
Cajamarquilla,-12.006,-76.904,3
Calamar district,1.95846,-72.652,3
Calapuja,-15.318,-70.224,3
Calbayog,12.0673,124.596,3
Caldas,6.09188,-75.636,3
Caldiran district,39.3592,43.9997,3
Calera,4.72067,-73.969,3
Calinog,11.1199,122.571,3
Callejon de Huaylas,-5.8979,-76.11,3
Camagong,8.97149,125.352,3
Camanlangan,7.50965,126.104,3
Canasgordas,6.74951,-76.025,3
Cannes,43.5528,7.01737,3
Cap Sirring,12.35,-16.717,3
Capas,15.3327,120.59,3
Caqueza,4.40556,-73.947,3
Carapana,-4.2325,-74.218,3
Carmen de Atrato,5.89895,-76.142,3
Catak,38.0166,43.0591,3
Catbalogan,11.7762,124.885,3
Catembe,-26.004,32.5574,3
Catubig,12.4089,125.053,3
Cayenne,4.92281,-52.327,3
Cazin,44.9669,15.9431,3
"Cebollal, El",13.0871,-86.356,3
Ceel Barde,4.74659,43.9437,3
Ceel Garas,4.97216,46.4859,3
Cerete,8.88179,-75.796,3
Cerro de Guazapa,13.9676,-89.14,3
Ceylanpinar,36.863,40.0524,3
Chabahar,25.2919,60.643,3
Chahar Bolak district,36.7562,66.7242,3
Chaharbagh,34.5316,70.2901,3
Chakarbandha,24.7142,84.9276,3
Chakhansur district,31.2299,62.4074,3
Chakwal,32.9304,72.8555,3
Chamkani district,33.8022,69.8331,3
Chandel,24.3317,94.0007,3
Chando,23.945,84.1092,3
Chankan,26.9667,64.1003,3
Chapa Dara,34.9574,70.7537,3
Chapagedda,17.8633,82.1964,3
Chapahar,34.2762,70.3603,3
Chapeltique,13.6333,-88.267,3
Char Chinah,32.922,65.623,3
Charar-i-Sharif,33.8629,74.7663,3
Charleroi,50.4124,4.44372,3
Chawkay,34.6861,70.9157,3
Chawkay district,34.6861,70.9157,3
Chawmanu,23.8515,91.9955,3
Chebaa,33.3475,35.7492,3
Chechar,35.0368,7.02199,3
Chechkatu,35.7191,64.1056,3
Chegemskiy (District),43.4349,43.3817,3
Chehe,6.25187,102.055,3
Chermen,43.1478,44.7153,3
Chibok district,10.8692,12.8477,3
Chilanga,13.7167,-88.117,3
Chimtal district,36.6781,66.8031,3
Chinari,34.5655,71.4774,3
Chinene,11.0731,13.7111,3
Chishti Sharif,34.3401,63.7529,3
Chitaga,7.13869,-72.665,3
Cho Airong,6.20167,101.842,3
Cho-airong,6.21155,101.821,3
Chokpot,25.3187,90.4408,3
Chonguene,-25.019,33.7972,3
Chota Lahore,34.0511,72.3724,3
Chowka More,22.9592,85.9653,3
Chrea,36.4269,2.87639,3
Chuhr Chak,30.7775,75.3622,3
Chundikulam,9.43359,80.5712,3
Chunnakam,9.74612,80.039,3
Churcampa,-12.739,-74.387,3
Ciboure,43.3875,-1.6754,3
Cienaga district,11.0108,-74.252,3
Cisneros,6.53842,-75.088,3
Ciudad Altamirano,18.3478,-100.65,3
Ciudad Arce,13.8428,-89.447,3
Ciudad Real,38.9197,-4.078,3
Coggia,42.1212,8.75889,3
Cojutepeque,13.7167,-88.933,3
Columbia,35.6157,-87.035,3
Comalpa,12.282,-85.512,3
Concord,43.2073,-71.537,3
Conner,17.7957,121.323,3
Copacabana,6.34593,-75.508,3
Corinth,37.9386,22.932,3
Coromoro district,6.29495,-73.04,3
Coti Chiavari,41.7726,8.77177,3
Cuapa,12.2673,-85.382,3
Cuenca,-2.9001,-79.006,3
cunday,4.06052,-74.692,3
Curumani district,9.19974,-73.543,3
Cusco district,-13.532,-71.967,3
Cuttack,20.4627,85.8833,3
Cutufi,7.14266,-71.972,3
Cyangugu,-2.4758,28.9185,3
Daglica district,37.3748,44.0853,3
Dalang,12.0459,29.651,3
Daloa,6.88284,-6.4496,3
Dalu,25.2082,90.2309,3
Daman,31.6197,65.8972,3
Damasak,13.0424,12.5441,3
Damous,36.5493,1.70577,3
Dan Kouj,12.9,23.4833,3
Dand-e-Ghori,35.7599,68.924,3
Danlag,6.47313,125.007,3
Dar es Salaam,-6.8296,39.2593,3
Dara Adam Khel,33.6861,71.5148,3
Daraban,31.7333,70.3365,3
Daraga district,13.162,123.694,3
Darah ye Nur,34.6236,70.6033,3
Dara-i-Pech district,34.99,70.9128,3
Dara-i-Sufi Payin district,36.0835,67.4326,3
Dardpora,34.509,74.0844,3
Dariyah,33.1501,44.6168,3
Darra Pezu,32.3156,70.7348,3
Dashti Archi,37.1229,69.1581,3
Datu Hofer,6.94151,124.417,3
Datu Montawal,7.10251,124.765,3
Datu Salibo,7.0195,124.474,3
Dawlat Shah district,34.9786,70.0979,3
Debathgama,7.17227,80.4199,3
Decani,42.5378,20.2911,3
Deh Gul,34.338,63.3675,3
Deir Mawas,27.6414,30.8494,3
Dembia,5.11326,24.4625,3
Derik,37.3629,40.2662,3
Derrylin,54.1907,-7.5629,3
Deva,43.5076,-5.6044,3
Dezful,32.382,48.4052,3
Dhahran,26.2662,50.1505,3
Dhamtari,20.71,81.55,3
Dhand,35.0753,72.8547,3
Dhangadhi,28.6833,80.6223,3
Dhariwal,31.9585,75.3232,3
Dhemaji district,27.6375,94.8848,3
Dhi Naim district,14.106,45.448,3
Dhoobley,0.4113,41.0089,3
Diafarabe,14.1389,-5.0189,3
dighinala,23.2414,92.0636,3
Dih Sabz district,34.6592,69.2453,3
Dimona,31.0725,35.0337,3
Dir district,35.2023,71.873,3
Disho district,30.437,63.3343,3
Dmytrivka,47.9341,38.9378,3
Do Ab,35.2136,70.3733,3
Dobrosin,42.4502,21.6348,3
Dogubayazit,39.5472,44.0696,3
Doha,25.2621,51.5943,3
Dokan,35.9286,44.9642,3
Don Rak,6.8525,101.207,3
Dornapal,18.155,81.5087,3
Douma,33.5724,36.402,3
Dragas,42.0614,20.6532,3
Dualing,7.15167,124.568,3
Dubai,25.2508,55.3581,3
Dufair,15.1765,44.081,3
Dujail district,33.8374,44.2506,3
Dukalam,35.3044,71.5472,3
Duki,30.153,68.5721,3
Dulje,42.5806,20.8605,3
Dumaguete,9.30728,123.308,3
Dumarao,11.2636,122.689,3
Dumaria,24.443,84.3942,3
Dundonald,54.5955,-5.7978,3
Durgapur,23.5204,87.3119,3
Dyshne-Vedeno,42.9329,46.2566,3
Dzerzhynsk,48.4,37.8334,3
Dzhalka,43.3149,46.2284,3
East Champaran district,26.4308,85.1406,3
Eden,6.98773,125.272,3
Edfu,24.9763,32.8764,3
Einav,32.2844,35.126,3
El Almendro,11.6763,-84.703,3
El Aparejo,12.1202,-84.443,3
El Carmen district,8.51138,-73.447,3
El Castillo district,3.56375,-73.795,3
El Cerrito,3.68415,-76.312,3
El Copey,10.1486,-73.961,3
El delirio,12.0699,-86.477,3
El Guabo,12.3056,-85.552,3
El Guapinol,12.7132,-86.512,3
El Khemis,36.3508,1.68222,3
El Mozote,13.9,-88.117,3
El Naranjo,17.231,-90.807,3
El Oued,33.3637,6.86058,3
El Rama,12.1634,-84.217,3
El Refugio,13.9767,-89.747,3
El Tarra district,8.57451,-73.093,3
El Tortuguero,12.8217,-84.204,3
El Ventarron,12.1366,-86.251,3
El-Aouana,36.7725,5.61009,3
Elbasan,41.1168,20.0927,3
Elei Sinai,31.5836,34.5026,3
Elian,6.76731,124.365,3
Ellisras,-23.666,27.7447,3
Erandio,43.3075,-2.9464,3
Ergneti,42.2038,43.9905,3
Erigavo,10.6163,47.3667,3
Erzurum,39.9073,41.277,3
Estella,42.6699,-2.0309,3
Eturunagaram,18.3399,80.4302,3
Evora,38.571,-7.9096,3
Evreux,49.027,1.15136,3
Ezikhaweni,-28.868,31.9169,3
Fadan Karshi,9.68899,8.16535,3
Falls Church,38.8855,-77.174,3
Faqirabad,34.0898,64.4332,3
Farah district,32.3624,62.1299,3
Faridpur,23.6013,89.836,3
Farisiyah,32.9116,44.1506,3
Fata Burnu,14.1466,24.5332,3
Fatehgarh Churian,31.8645,74.9559,3
Fayzabad district,37.1807,70.4935,3
Feni district,23.011,91.4034,3
Feroz Khel,33.7564,70.9408,3
Feroz Koh,34.3963,64.5169,3
Fier,40.7239,19.5561,3
Figari,41.4873,9.13011,3
Finca La Marina,13.65,-89.467,3
Floridablanca,7.06253,-73.086,3
Folweni,-29.995,30.8248,3
Fomeque,4.51297,-73.921,3
Fort-de-France,14.6099,-61.069,3
Fresno,36.7305,-119.72,3
Frisal,33.759,75.0421,3
Fuenterrabia,43.3625,-1.7915,3
Fundacion district,10.5214,-74.187,3
Gadiang,6.96012,31.3722,3
Gajiganna,12.1132,12.827,3
Galgalo,10.99,49.0567,3
Gambat,27.3507,68.5216,3
Gambela,8.248,34.5878,3
Gan Yavne,31.7829,34.7031,3
Ganakkata,22.46,87.0512,3
Ganderbal,34.2165,74.7719,3
Ganjabad,32.6251,62.4798,3
Garbaharey,3.32833,42.2207,3
Garhi,24.7876,86.0828,3
Garhwa district,24.1596,83.8038,3
Gari Suhbat Khan,34.0567,71.5482,3
Garkida,10.4055,12.5684,3
Garmab,32.5333,66,3
Garsila,12.3671,23.142,3
Garta,10.6451,13.484,3
Gatumba,-3.3332,29.2494,3
Gauripur,26.0902,89.9644,3
Gayan district,32.9279,69.3786,3
Gazi-Yurt,43.2284,44.8335,3
Gelsenkirchen,51.5115,7.09303,3
Genoa,44.4071,8.93399,3
Genova,4.2045,-75.792,3
Ghajar,33.2726,35.6236,3
Ghalibiyah,33.7418,44.4982,3
Ghaljo,34.5478,71.4667,3
Ghanikhel,34.1872,70.8231,3
Ghardimaou,36.4493,8.43642,3
Ghoriwala,32.9053,70.7285,3
Ghourian,34.3407,61.474,3
Ghundai,32.5701,69.4574,3
Giciye,-1.7051,29.5586,3
Gigante,2.38855,-75.547,3
Gihosha,-3.3642,29.3895,3
Gikalo,43.3617,45.411,3
Gingoog,8.82769,125.1,3
Giridih,24.1866,86.3062,3
Glogovac,42.6026,20.903,3
Gokulnagar,22.1603,88.3786,3
Gole,40.7933,42.6089,3
Gomia,23.8008,85.8238,3
Gonzaga,18.2592,121.997,3
Goppingen,48.7032,9.654,3
Gorazhdec,42.6406,20.3697,3
Gori,41.9814,44.1095,3
Gorongosa district,-18.685,34.2648,3
Gotera,13.7,-88.1,3
Goz Beida,12.2261,21.4126,3
Greensboro,36.069,-79.795,3
Groningen,51.9374,11.216,3
Guangzhou,23.1292,113.264,3
Guatape,6.23384,-75.162,3
Guentis,34.9952,7.30159,3
Guingamp,48.5614,-3.1484,3
Gulmarg,34.0473,74.3859,3
Gumbat,33.4951,71.6741,3
Gumsa,12.5609,11.7993,3
Gupitan,7.83747,125.612,3
Guroymak,38.5767,42.0207,3
Guwahati district,26.1503,91.7361,3
Habban,14.3537,47.0768,3
Habib,33.3261,68.4161,3
Hadar,35.5759,42.7345,3
Hadithah district,34.1397,42.3781,3
Haidarabad,31.8886,64.7544,3
Haleemzai,34.4638,71.3512,3
Haliimzai,34.3445,71.3673,3
Hamdan district,15.5,44.0833,3
Hamdaniyah,36.1567,43.3595,3
Hamidhiyah,33.4567,43.3946,3
Hammam Righa,36.3789,2.39721,3
Hammarasdale,-29.799,30.6564,3
Har Dov,33.2929,35.726,3
Harangajao,25.1181,92.8562,3
Haridwar,29.9337,78.1799,3
Hasilpur,29.6967,72.5542,3
Haska Mena district,34.1179,70.4621,3
Haskah Mena,34.1169,70.4611,3
Hassi Bahbah,35.0721,3.0261,3
Haswa,32.8736,44.3903,3
Hazar Juft,31.1225,64.2047,3
Hazarganji,30.0903,66.9333,3
Hazaribagh,23.9976,85.3593,3
Herault,43.5812,3.294,3
Hesarak district,34.2836,69.8836,3
Hialeah,25.8575,-80.278,3
Himreen,34.1079,44.9824,3
Hirkse,48.7519,38.495,3
Hirske,48.7497,38.4946,3
Hnutove,47.2053,37.7594,3
Ho Chi Minh City,10.8293,106.633,3
Hobo,2.58411,-75.452,3
Hobo district,2.58411,-75.452,3
Holywood,54.6424,-5.83,3
Horowupatana,8.5501,80.8326,3
Horqueta,-23.344,-57.043,3
Hotan district,37.1142,79.9222,3
Houston,29.7605,-95.37,3
Hpakant,25.6166,96.3166,3
Huacho district,-11.123,-77.611,3
Huanuco district,-9.9295,-76.24,3
Huaripampa,-8.9517,-77.815,3
Huasta,-10.124,-77.146,3
Huatasani,-15.06,-69.802,3
Hungduan,16.8835,120.975,3
Husan,31.7086,35.1333,3
Huwaysh,33.6881,44.4189,3
Hyderpora,34.0492,74.7832,3
Idak,32.9739,70.1984,3
Igbaras,10.7158,122.266,3
Imaghninene,36.742,3.72619,3
Imamganj,24.4537,84.5843,3
Imbali,-29.642,30.3474,3
Imelda,7.65253,122.948,3
Incheon,37.4563,126.705,3
Iranshahr,27.1989,60.6843,3
Irene,-25.88,28.2264,3
Irkutsk,52.2833,104.3,3
Isfahan,32.6525,51.6746,3
Ishkamish district,36.3825,69.3258,3
Islahiye district,36.9767,36.7385,3
Ituri district,1.85,29.9667,3
Izingolweni,-30.774,30.1264,3
Jabal Saraj district,35.1183,69.2341,3
Jaffa,32.0494,34.7584,3
Jagdalpur,19.0807,82.0178,3
Jagraon,30.795,75.4761,3
Jakana,11.842,12.8014,3
Jalai district,31.6126,65.6816,3
Jalingo,8.9,11.3667,3
Jalozai,33.9057,71.8092,3
Jalpaiguri,26.5243,88.7197,3
Jalua,34.2736,45.1659,3
Jamaare,11.6675,9.92971,3
Jamaslan,33.2863,74.915,3
Jamdohora,22.6106,87.2543,3
Jamra,27.9045,68.6641,3
Jand,33.4323,72.0175,3
Jani Khail district,32.6727,68.5123,3
Janzour,32.8173,13.0105,3
Jarabulus,36.8167,38.0167,3
Jhalakati,22.642,90.1981,3
Jhapa district,26.6398,87.8942,3
Jhargram district,22.4511,86.9953,3
Jhenaidah district,23.4746,89.1711,3
Jhenidah,23.4754,89.1706,3
Jiangmeng,22.5787,113.082,3
Jinja,0.53453,33.3029,3
Jiwani,25.0473,61.7459,3
Jizan,16.8915,42.5577,3
Jocoaitique,13.9067,-88.157,3
Joh I Rong,6.21041,101.821,3
Kabang,6.42729,101.019,3
Kabezi,-3.5051,29.3436,3
Kafr al-Zayat,30.8247,30.819,3
Kafr Falous,33.5433,35.475,3
Kafrayah,35.9906,36.6777,3
Kagizman,40.14,43.1184,3
Kahan,29.297,68.9051,3
Kahmard district,35.3174,67.6305,3
Kakanj,44.1353,18.0797,3
Kala Zal district,37.0083,68.4447,3
Kalehe,-2.0969,28.9048,3
Kaliachak,24.8605,88.0182,3
Kalutara,6.58681,79.9626,3
Kamlapur,24.1969,91.8331,3
Kamoke,31.9739,74.2227,3
Kamyanka,48.1739,37.7889,3
Kanak,29.9643,66.7459,3
Kandi,32.9936,74.681,3
Karabilah,34.375,41.0548,3
Karak district,33.2559,71.3178,3
karakocan,38.9558,40.036,3
Karampur,30.2875,73.68,3
Karez,29.9495,66.2198,3
Karez Elyas,35.4296,61.3473,3
Karimanagar district,18.4386,79.1288,3
Karlivka,48.111,37.488,3
Karranah,26.2303,50.5103,3
Karubaga,-3.684,138.479,3
Kashfa,-1.3328,31.8061,3
Kasik,36.471,42.6701,3
Katarko,11.5037,11.94,3
Kathalguri,27.3154,95.2862,3
Katugastota,7.32315,80.6248,3
Kaura,24.3111,84.5157,3
Kauran,6.80559,124.467,3
Kawkaba,33.3985,35.6439,3
Kayamla,11.8253,13.1703,3
Kegalle district,7.25286,80.3431,3
Kenilworth,-33.997,18.4774,3
Keonjhar,21.6387,85.6069,3
Kermanshah,34.2674,47.1112,3
Khak Chopan,31.5553,65.0628,3
Khak-e Afghan,32.8613,67.181,3
Khalanga,28.7396,82.204,3
Khalidiya,33.432,43.3116,3
Khammam,17.247,80.1493,3
Khammam district,17.247,80.1493,3
Khan Shine,30.5486,63.7886,3
Khankala,43.2969,45.77,3
Khannesin,30.5486,63.7886,3
Khanpur,30.7569,76.6276,3
Kharar,30.7489,76.6414,3
Kharprakhol,20.7504,82.8627,3
Khas Kunar,34.6434,71.026,3
Khasan'ya,43.4331,43.5789,3
Khaulan,15.1785,44.4823,3
Khemis El-Khechna,36.6516,3.32898,3
Khenchela,35.4381,7.14665,3
Khiam,33.3294,35.6148,3
Khlong Toey,13.7081,100.584,3
Khok Khian,6.52053,101.744,3
Kholu district,29.6739,68.7155,3
Khorramabad,33.4878,48.3558,3
Khoshamand,32.6856,68.2378,3
Khrew,34.0209,74.9998,3
Khudengthabi,24.3038,94.2545,3
Khudwani,33.7074,75.1054,3
Khugyani district,34.2269,70.1467,3
Khujand,40.2833,69.6333,3
Khwaja Du Koh district,36.9554,65.5731,3
Khwaja Orya,33.5136,62.2581,3
Khwaja Umari district,33.6917,68.3998,3
Kinama,-3.3235,29.3922,3
Kingking,7.13407,125.894,3
Kipolot,7.60351,125.17,3
Kirovohrad,48.5079,32.2623,3
Kirovske,48.15,38.3667,3
Kislovodsk,43.9167,42.7167,3
Kitgum district,3.28849,32.879,3
Kitkoot,34.8018,71.515,3
Kiunga,-1.7447,41.4909,3
Klerksdorp,-26.858,26.6325,3
Knoxville,36.0126,-84.016,3
Kodiet-Mubarak,27.6167,30.7667,3
Kofarnikhon,38.5531,69.0197,3
Kohali,21.2671,78.8092,3
Kohi Safi district,34.7594,69.4717,3
Kohsan,34.6555,61.1995,3
Kokstad,-30.552,29.425,3
Komotini,41.1189,25.4055,3
Korangal,34.8806,70.8961,3
Korydallos,37.9844,23.6495,3
Kostiantynivka,48.528,37.7054,3
Kot Azam,32.0873,70.1995,3
Kotli,33.5164,73.8988,3
Kottom district,14.2022,24.6643,3
Koulfoua,13.003,14.738,3
Krarib,36.5008,3.77389,3
Krasnyi Lyman,48.9874,37.8077,3
Krenuwa,12.3656,13.8289,3
Krylatskoye,55.7545,37.4336,3
Kuakonda,18.7275,81.4416,3
Kubang Pasu district,6.32656,100.351,3
Kufra,23.3821,22.3138,3
Kuje,8.88481,7.23179,3
Kulp district,38.5295,41.1422,3
Kundar,33.4658,68.6901,3
Kundasale,7.30962,80.7104,3
Kurakhove,47.9858,37.272,3
Kurchaloyevsky (District),43.1243,46.1586,3
Kushki Kuhna district,34.8714,62.5484,3
Kuta,-8.7228,115.172,3
Kuwayr,36.0435,43.4894,3
KwaDabeka,-29.768,30.9131,3
Kwambonambi,-28.604,32.0863,3
Kwazulu,-31.443,29.4185,3
Kyangwali,1.22104,30.8183,3
la dorada,5.4495,-74.668,3
La Estrella,6.15782,-75.644,3
La Florida,12.3667,-84.4,3
La Gloria,8.60169,-73.608,3
La Macarena,2.18265,-73.786,3
La Montanita district,1.47888,-75.437,3
La Oroyo,-11.52,-75.9,3
La Patriota,12.88,-85.412,3
La Pinuela,11.6002,-86.212,3
La Rosita,13.9276,-84.405,3
La Vainilla,12.0129,-85.242,3
Laak,7.81734,125.798,3
Laalam,36.5862,5.44123,3
Labangan,7.86402,123.515,3
Labateca,7.29861,-72.494,3
Laggala,7.55152,80.7713,3
Lagonglong,8.80748,124.79,3
Lakan,33.3567,70.0783,3
Lakhisarai,25.1678,86.0944,3
Lakshmipur,25.1056,85.1631,3
Lal Pur,34.2392,71.0453,3
Lambayong,6.80411,124.634,3
Lamjung district,28.2765,84.3542,3
Lamphu,6.38293,101.804,3
Langadu,22.9386,92.1843,3
Langting,25.4967,93.1125,3
Laoag,18.196,120.593,3
Las Condes,-33.412,-70.55,3
Las Cruces,32.2946,-106.75,3
Las Mercedes,12.4366,-86.717,3
Lasbela,25.6663,66.6948,3
Lassa,10.6861,13.2696,3
Lata,43.0331,41.4812,3
Laudium,-25.787,28.1056,3
Laukkaing,23.6927,98.7695,3
Lebedynske,47.128,37.7545,3
Leiva,1.93514,-77.306,3
Lejanias,3.52721,-74.024,3
Liang,6.06943,121.032,3
Lianga,8.63305,126.096,3
Libona,8.14056,124.853,3
Licab,15.5448,120.764,3
Lille,50.6314,3.06545,3
Limbe,19.7059,-72.402,3
Limbocandis,6.4419,121.963,3
Linz,48.3069,14.2858,3
Lislique,13.802,-87.897,3
Livingston,-17.839,25.8546,3
Livorno,43.5519,10.308,3
Llodio,43.1433,-2.963,3
Loikaw,19.6742,97.2092,3
Loja,-3.9833,-79.2,3
Los Arcos,42.5709,-2.1932,3
Lower Dir,34.8453,71.9046,3
Lubbock,33.5779,-101.85,3
Lucane,42.4469,21.7041,3
Lucapa,-8.4183,20.7385,3
Lugela,-16.427,36.7459,3
Lula,40.47,9.48587,3
Lumding,25.1917,93.0215,3
Lund Khwar,34.383,71.9841,3
Lysychansk,48.9166,38.4001,3
Maasim,5.86228,124.991,3
Maceio,-9.6498,-35.709,3
Machente,-12.683,-73.873,3
Macinaggio,42.9584,9.45036,3
Mada,10.0308,11.9695,3
Madadeni,-27.751,30.0711,3
Madain district,33.1,44.5833,3
Madalla,9.09639,7.21278,3
