city,latitude,longitude,number of attacks
Aleosan,7.159092,124.576538,5
Aleosan district,7.188938,124.630337,1
Aleppo,36.212989,37.142588,177
Aleria,42.104248,9.512429,4
Alexandra,-26.103533,28.097631,30
Alexandria,31.1980556,29.9191667,42
Aley,33.810059,35.597287,7
Al-Fajr,31.91137,45.962477,1
Al-Falahat,33.665284,44.317469,3
Al-Faris district,33.663533,44.378029,1
Al-Fashir,13.629402,25.350052,4
Al-Fathah,35.050802,43.558242,6
Al-Fayush,12.997533,44.974079,1
Al-Fhilat,33.344358,43.781277,1
Alfrin,36.51,36.867778,2
Algajola,42.608528,8.862287,1
Algamarca,-7.599726,-78.250399,1
Al-Gatoon,33.774444,44.580556,1
Al-Gatoun,33.754257,44.624326,1
Al-Gatoun area,33.773349,45.14945,1
Al-Gbeba,31.225629,16.287596,1
Algeciras,2.524168,-75.316146,3
Algeciras district,2.524129,-75.316164,2
Al-Ghail,16.033333,44.766667,1
Al-Ghalibiyah,33.741604,44.498375,1
al-Ghanaim,27.1827778,31.182778,1
Al-Ghani,28.97289,17.464728,2
Al-Ghardaqah,27.2388889,33.8361111,1
Al-Ghayl district,16.033225,44.766555,2
algiers,36.7525,3.04197,365
Algorta,43.34872,-3.010091,2
Algrecias,2.524159,-75.316141,1
Al-Gura,31.084596,34.146163,1
Al-Habilayn,13.52002,44.85076,1
Al-Hadah,16.04081,48.342746,1
Al-Hadan,15.504167,45.409167,1
Al-Hadid,33.780556,44.555,4
Al-Hafayir,34.0175,45.196389,1
Al-Hajjaj,34.832475,43.517275,1
Al-Halabsah,32.559761,41.919647,1
Alham,33.773349,45.14945,1
Al-Hamamiyat,33.508611,44.201389,4
Alhambra,34.0937,-118.12727,1
Al-Hamidhiyah,33.457759,43.392466,1
Al-Hammadiyin,30.795,31.896667,1
Al-Hamra,34.562296,36.670567,2
Al-Hamrah,10.9,29.9,1
Al-Hamuli,29.287027,30.61394,1
Al-Hamza,32.81967,44.278909,1
Al-Hanshi,35.329201,43.943679,1
Al-Harath,16.889586,42.560818,3
Al-Harth,16.889359,42.570567,1
Al-Hasakah district,36.639322,40.356066,1
Al-Hashimiya area,33.773349,45.14945,1
Al-Hashimiyah,32.360641,44.645146,1
Al-Hashwah district,16.8884,44.2738,1
Al-Hatik,15.458333,45.386389,2
Al-Hauz,33.269356,43.775107,1
Al-Hawija,35.219386,43.714248,1
Al-Hawtah district,13.077372,44.909767,2
Al-Hayakil,33.34077,43.821672,1
Al-Haydan,33.3926,43.870749,1
Al-Hazm,16.164167,44.776667,1
Al-Hissi,33.278993,43.744882,1
Alhmeirah,35.329201,43.943679,1
Al-Hodn,13.883333,45.866667,1
Al-Hosn,19.096906,42.863788,1
Al-Hota,14.38252,47.399537,1
Al-Houl,36.390506,41.150357,1
Al-Hrak,32.751111,36.305278,1
Al-Hudaydah,14.798916,42.956375,6
Al-Hussainiyah,33.547976,44.414635,6
Al-Husseiniya,33.546045,44.412905,1
Ali Abbas,33.533968,71.055668,1
Ali Ahmad,34.109772,68.537709,1
Ali Al-Taher,33.360833,35.519444,2
Ali Darra,33.710278,70.34,1
Ali Kala,33.421827,68.578186,2
Ali Kotoko,11.833373,13.149902,1
Ali Masjid,34.02097,71.267703,8
Ali Rash,36.2861,43.2955,1
Ali Shari,33.937752,70.013788,2
Ali Shir,33.465833,70.091111,11
Ali Zai,33.533611,70.351944,1
Aliabad,36.522222,68.899167,4
Aliabad district,36.498333,68.889167,2
Aliaga,15.5,120.843889,1
Alicante,38.34521,-0.480995,15
Alice,-32.788923,26.832659,2
Alicia,7.507152,122.941414,2
Al-Idara,27.7833333,30.8,1
Alieh,36.890782,38.352907,1
Aligarh,27.900297,78.08026,1
Aliguay,8.745833,123.222222,1
Alikhel,34.677778,70.195278,1
Alikhil,34.643868,69.244684,1
Alillai,34.533753,43.483738,1
Al-Imam district,32.666667,44.583333,1
Alinchipotana,7.95,81.133333,2
Alingar,34.824077,70.360692,9
Alingar district,34.824077,70.360692,21
Alipuaton,8.850162,124.836494,1
Alipur Duar district,26.49203,89.527207,1
Alipurduar,26.49184,89.526855,2
Aliser,33.467634,70.091702,2
Aliser district,33.45,70.083333,1
Alishang,34.705656,70.153039,5
Al-Ishaqi,33.667969,43.898587,1
Alisher,33.431111,70.066944,2
Alishing,34.78337,70.107955,6
Alishing district,34.783408,70.108,9
Alishir,33.465503,70.089411,3
Al-Islah Al-Zirai,36.334016,43.061793,1
Al-Israh Al-Zeraai,36.34,43.13,1
Alistro,42.260458,9.54235,1
Alito,2.416667,32.783333,1
Aliwang,2.424638,33.284031,1
Aliwat,33.316667,69.820833,1
Al-Iyadhiyah,36.484444,42.42,1
Alizai,33.535199,70.346919,2
Alizay,33.351088,68.385044,1
Al-Jaarah,33.100569,44.58135,1
Al-Jabah,31.674467,35.076957,1
Al-Jadidah,36.032778,38.023611,2
Al-Jamiymah,26.585137,49.976431,1
Al-Jamrah,13.696667,44.730833,1
Al-Jari,33.799108,42.713515,1
Al-Jawf,13.838205,45.836225,1
Al-Jazirah,34.693892,42.682317,3
Al-Jehmliah,13.411003,43.627374,1
Al-Jib,31.851035,35.183096,1
Al-Jizah,32.568889,36.315278,1
Al-Jubayliyah,34.19421,43.874931,1
Al-Junaynah,13.450027,22.450019,1
Al-Jund,13.489751,43.860317,1
Alkaleri,10.271304,10.330143,2
Al-Kamb,13.469692,43.814493,1
Al-Karama,36.343337,43.213812,1
Al-Kazimiyah,33.31385,44.186691,2
Al-Khabbaz,35.466275,44.317002,1
Al-Khabbaza,35.244444,43.893056,1
Al-Khader,31.695005,35.170671,1
Al-Khadharan,31.793409,44.983864,1
Al-Khadraniyah,35.503679,43.112189,1
Al-Khaimah,16.934746,43.76484,1
Al-Khalq district,16.0681,44.797,2
Alkhan-Kala,43.258662,45.528433,4
Alkhan-Yurt,43.0390801,45.4875565,4
Al-Kharouba,31.161111,33.953889,1
Al-Khasfah,34.180167,42.252271,1
Alkhasty,43.181337,44.993549,1
Al-Khatuniya,36.421474,41.224315,1
Al-Khawjarah,16.889167,42.561111,1
Alkhazurovo,43.062805,45.651089,1
Al-Khums,32.650094,14.262204,2
Al-Khuwalidiya,26.576492,49.998236,1
Al-Kibar,13.804983,44.775642,1
Al-Kifl,32.232101,44.381809,1
Al-Kilaeat,33.773349,45.14945,1
Al-Kissik area,36.229574,42.236244,1
Al-Kiswah,33.3605,36.24968,1
Alkun,43.0790856,45.0465683,1
Allacapan,18.225557,121.556743,3
Allahabad,25.435801,81.846311,7
Allai,34.83825,73.244359,1
Allaipiddy,9.619888,79.965432,1
Al-Lazakah,35.316667,43.766667,1
Alldays,-22.681683,29.102777,3
Allenby,31.871743,35.537848,1
Allende,18.154171,-94.3937,1
Alleroy,43.2146,46.2892,2
Allersberg,49.251389,11.234261,1
Allivagu,13.201381,79.093396,1
Allouane,36.43082,4.07659,1
Allpaurccuna,-13.029444,-74.245278,1
Alma,33.051193,35.500968,2
Al-Ma'ala,12.786872,45.004663,1
Al-Madaen,33.099883,44.578228,1
Al-Madhaif,33.773349,45.14945,1
Al-Madiq,33.399059,43.483521,1
Al-Mafid,14.061619,46.914966,1
Almaguer,1.9137,-76.85494,2
Al-Mahalla Al-Kubra,30.967777,31.158319,6
Al-Mahayir,30.783333,34.05,1
Al-Mahdeya,30.683774,33.624076,1
Al-Mahfd district,13.850725,46.201563,2
Al-Mahus,35.493172,43.836994,1
Al-Makarib,15.64466,44.190141,1
Al-Malah district,13.43604,44.819663,1
Al-Malam,10.692441,24.329754,1
Al-Malihah,34.901257,43.490958,1
Al-Mallah,36.094231,38.007583,1
Al-Manara,33.195757,35.5444,1
Al-Mansia,13.88908,45.870951,1
Al-Mansuriyah,34.068889,44.863056,2
Almar,35.862438,64.554127,4
Almar district,35.85635,64.537682,18
Al-Marawiyah,33.681198,44.563663,1
Al-Mashal,15.798056,46.081667,1
Al-Matammah district,16.185176,44.393366,1
Almaty,43.254697,76.912617,8
Al-Maya,32.8,12.9,1
Al-Mayfaah,14.208576,45.816908,1
Al-Mazari,34.533753,43.483738,1
Al-Mazlum,13.696667,44.730833,1
Almazna,48.516667,38.583333,1
Al-Mazraa,33.345658,44.161177,1
Almeida,4.970611,-73.378563,1
Almeri,11.156084,12.756611,1
Almetyevsk,54.9,52.3,1
Al-Midan,33.49059,36.296973,1
Al-Milah,13.518333,44.866111,1
Al-Milah district,13.430066,44.825984,1
Al-Mina,34.451039,35.810752,2
Al-Minya,29.7431,31.3011,1
Al-Minya Prov.,27.729927,30.845782,1
Al-Mishahida,33.764637,44.252082,1
Almonda,18.857078,83.312999,1
Almoustarat,17.353837,0.078143,4
Al-Mualla,12.714722,44.207778,1
Al-Mubarraz,25.41,49.580833,1
al-Mukalla,14.540646,49.125072,9
Al-Mukhaysah,33.905556,44.725278,2
Al-Mulayz,30.426389,33.148611,1
Almunecar,36.73454,-3.690736,1
Al-Murrah,35.358935,44.145917,1
Al-Mutasim,34.533753,43.483738,1
Al-Muthanna,33.851137,43.820957,1
Al-Nabak,33.510273,36.316961,1
Al-Nabk,34.016667,36.716667,1
Al-Nahrawan,33.376771,44.701467,2
Al-Nasr wa Al-Salam,33.304126,44.030941,1
Al-Nassaf,33.35,43.783333,1
Al-Nile,32.54855,44.545441,1
Al-Numaniyah district,32.419325,45.651986,2
Al-Obeidi,34.430272,41.228265,4
Alobo,13.14953,123.712601,1
Alokolum,2.966788,32.083745,1
Alon Shbut,31.654824,35.125157,1
Alon Shvut,31.654871,35.125256,8
Alonganen,7.044589,124.469979,1
Alotenango,14.487721,-90.805956,1
Alpuri,34.904193,72.643136,1
Al-Qabun,33.549497,36.341709,1
Al-Qadisiyah,35.465576,44.380392,1
Al-Qaida,13.757061,44.139062,2
Al-Qamishli,37.052361,41.241371,1
Al-Qanater Al-Khayreyya,30.190245,31.138434,1
Al-Qarabis,34.739567,36.707074,1
Al-Qarah,15.921257,48.636382,1
Al-Qarraj,36.214114,43.379329,8
Al-Qarrarah,31.371314,34.335304,1
Al-Qaryatayn,34.230702,37.238351,5
Al-Qasha,13.696667,44.730833,1
Al-Qaws,36.733106,43.097305,1
Al-Quasyr,34.510305,36.574232,1
Al-Qubbah,32.76264,22.242201,3
Al-Quraya,25.239444,56.360556,1
Al-Qusayma,30.666667,34.366667,1
Al-Qusayr,34.510305,36.574232,1
al-Qusiya,27.4444444,30.8166667,2
Al-Radmah district,14.213233,44.560995,1
Al-Rahwe,34.183155,36.442126,1
Al-Rakah,33.951088,43.973894,1
Al-Rakiyat,32.883938,13.192019,1
Al-Ram,31.849946,35.232769,2
Al-Rashad,35.243919,44.274355,1
Al-Rastan,34.929212,36.741689,1
Al-Ray,32.808278,44.417901,1
Al-Rayash,34.533753,43.483738,1
Al-Raydah,15.56667,49.23333,1
Al-Riyad,36.36552,42.461802,2
Al-Roda,28.08885,30.758578,1
Alrode,-26.301909,28.129925,1
Al-Rutba,33.038056,40.284444,1
Al-Saadiyh,34.183651,45.122219,3
Al-Sabahah,15.316891,44.474802,1
Al-Sadan,33.325354,43.894886,1
Al-Sadiyah,34.271765,44.682169,1
"Al-Sahris village; Manfalut, Asyut Prov.",27.3048,30.9603,1
Al-Said district,14.285182,46.865603,1
Al-Salam,34.145745,45.131888,6
Al-Sarai,35.466667,44.316667,1
Alsasua,42.895218,-2.168798,2
Al-Sawawa,30.15058,16.912251,1
Al-Sayifiyah,33.072226,44.567846,1
Al-Sgelh,34.542762,43.477478,1
Al-Shabwan,15.54535,45.40037,1
Al-Shadadi,36.055423,40.723107,2
Al-Shahabiyah,33.383723,43.879395,1
Al-Shalaq,31.207293,34.068053,1
Al-Shamasi,27.729927,30.845782,1
Al-Shamli,28.104333,43.015529,2
Al-Sherka,33.435279,43.281158,1
Al-Shieha,32.559761,41.919647,1
Al-Shurafa,29.732586,31.303039,1
Al-Shurtta,33.3648,43.791283,1
Al-Sifr,34.25769,44.638794,1
Al-Sinaa,33.501377,36.309643,1
Al-Siniyah,33.49392,44.7574,2
Al-Suayfah,12.91709,35.98373,1
Al-Suweira district,32.805696,45.074665,1
Altagracia de Orituco,9.858081,-66.382067,1
Al-Tahrir area,33.773349,45.14945,2
Altai Bolak,36.758946,64.858516,1
Altamira,2.06273,-75.787203,1
Altamirano,19.094333,-96.332427,2
Altaquer,1.246,-78.11531,2
Al-Tawila,30.15058,16.912251,5
Altea,38.600316,-0.049171,1
Altena,51.301152,7.671558,1
Altenburg,50.99312,12.436657,1
Al-Thalathin,30.355781,16.876631,1
Al-Thawrah,13.411003,43.627374,1
Althuttendorf,52.963075,13.806567,1
Altinsu,37.321718,44.551871,2
al-Tira,31.916952,35.180221,2
Altizone,42.056778,9.41805,1
Alto Baudo district,5.52683,-76.99174,1
Alto Bayano,9.17,-79.1,6
Alto Bonito,1.935204,-77.309739,1
Alto de la Pava,6.957317,-71.86983,1
Alto de la Rosa,3.89744,-75.53936,1
Alto de Mayo,1.6975,-77.299444,1
Alto de Mulatos,8.136754,-76.550495,1
Alto de San Juan,7.198606,-75.341218,1
Alto del Puerto,-33.0825,-71.616389,1
Alto Paureli,-11.119444,-74.585,2
Alto San Jorge,8.3775,-73.11994,1
Alto Sinai,4.800378,-75.216608,1
Altos del Rosario,8.79181,-74.1625,1
Al-Tour,28.245118,33.622913,1
Al-Tuwal,16.529444,42.9675,3
Aluaza,8.396272,8.360304,1
Alubaka,18.205268,80.670844,1
Al-Udayn district,14.096621,43.850355,1
Alue Glong,5.5212,95.5531,1
Alue Mbang,5.093077,97.171831,1
Alue Rangan,4.69149,97.912896,1
Aluei,7.181962,32.356095,1
Aluthgama,6.433758,80.000725,5
Aluthgoda,6.168889,80.72,1
Alvai,9.816667,80.2,1
Alvarado,4.56933,-74.95296,1
Al-Waili,30.070369,31.282664,1
Al-Wajihiyah,33.95,44.983333,1
Al-Walaja,31.729413,35.158485,1
Al-Waleed district,32.750323,41.94397,1
Al-Wardiyah,33.10008,44.583279,4
Al-Wasra,16.266667,-0.05,1
Al-Wat,14.652778,45.350833,1
Al-Watadah,15.4,44.8,1
Alwatta,7.443056,80.661944,1
Alwi,2.878003,32.718138,1
Al-Wiila,3.330407,42.218978,1
Al-Wind,32.627695,44.041367,1
Al-Yarmouk,33.470217,36.299684,2
Al-Yatamah,17.022622,45.795565,2
Alyeti,43.40517,44.8203,1
Al-Zahirah,13.466667,44.99,1
Al-Zaidan,33.292552,44.064975,1
Al-Zawiyah,35.263028,43.408168,1
Al-Zubair district,30.282305,47.36075,3
Al-Zubeidiyah,32.760212,45.172949,1
Am Chide,11.236909,14.126497,8
Am Dafok,10.462647,23.289973,3
Am Dam,12.766027,20.466095,1
Am Muqataah,31.172222,34.196667,1
Am Surrah,13.657844,45.8434,2
Ama Khel,32.38699,70.523148,3
Amaceri,7.7392,-74.71665,1
Amadiyah,37.0925,43.487222,4
Amaga,6.0404,-75.70336,1
Amahai,-3.34111,128.923529,3
Amakouladji,16.6,-0.1,1
Amalfi,6.907503,-75.074961,5
Amalinda,-32.991891,27.869238,1
Amaluma,25.915696,94.432894,1
Amambai,-23.107752,-55.225836,1
Aman Kot,34.965333,71.274514,1
Aman Tabar,34.211811,71.506891,2
Amanab,-3.584338,141.216599,1
Amanat,34.8125,71.396389,1
Amanatpur,23.84422,89.049414,1
Amankot,34.764386,72.350352,1
Amanullah Karez,31.983056,64.828056,1
Amanzimtoti,-30.050385,30.881266,5
Amar,8.679137,10.365199,1
Amar Jadid,12.965116,24.852789,2
Amara,31.837339,47.150951,1
Amarah,31.837472,47.15104,22
Amarateca,14.242671,-87.375283,1
Amargura,-13.163933,-74.223483,1
Amari,59.263204,24.213429,1
Amarilis district,-9.94069,-76.241065,1
Amarkot,30.464581,77.640726,3
Amarliya,34.716667,44.583333,3
Amarpatan,24.313889,80.9775,1
Amarpur,23.519468,91.654209,2
Amarut,24.505096,84.897175,1
Amas,24.626323,84.656098,5
Amayo,13.56667,-88.88333,1
Amba,24.749905,84.370896,1
Ambabhona,21.57793,83.476095,1
Ambagan,23.890903,90.265751,1
Ambajhari,18.864418,84.060038,1
Ambala,30.378179,76.776697,3
Ambalangoda,6.239826,80.052609,3
Ambalantota,6.130267,81.020253,1
Ambar,-10.756201,-77.271764,2
Ambar Kasai,34.478292,71.34738,1
Ambar Khana area,34.304961,70.763031,1
Ambarli,37.229949,40.278325,2
Ambasaramunda,20.862562,84.58407,1
Ambatikar,23.668386,84.559235,1
Ambato,-1.241743,-78.619571,2
Ambe Madaki,9.228089,8.460458,1
Ambelokipi,40.653642,22.922404,1
Ambeno,-9.296778,124.282588,1
Ambepussa,7.256096,80.169284,1
Amber,9.331548,8.416597,1
Ambo,-10.134976,-76.200354,3
Ambon,-3.648426,128.16576,15
Amboni,-5.055813,39.054143,1
Ambukhar,34.031203,68.572411,1
Amchaka,11.725265,14.263032,1
Amdai,19.452948,81.326114,1
Ameen,13.674095,46.133053,1
Amelza,34.786389,-0.341944,1
Amer Sher Ali,35.760462,68.918177,7
Amerli,34.726456,44.585492,4
Amersfoort,52.156111,5.387827,1
Ames,42.025345,-93.620199,1
Amgamwa,2.856026,34.217082,1
Amhaz,34.187524,36.329041,1
Amherst,42.978371,-78.799942,1
Amianuk district,36.560278,43.565278,1
Amichi,5.986391,6.980073,1
Amin Khan Killay,34.103333,71.176389,1
Amin Qala,33.318615,68.476206,1
Amir Buland Agha,31.132639,64.207871,1
Amiriyah,33.165276,43.865516,7
Amiriyat al-Fallujah,33.166331,43.865483,33
Amiryeh,34.880204,38.873422,1
Amjharia,23.618734,84.765502,1
Amkola,24.519961,85.140453,1
Amlan,9.470269,123.204934,1
Amlook Killay,30.1042,66.515556,1
Ammal,36.635072,3.590128,5
Amman,31.950001,35.933331,29
Ammi Moussa,35.868891,1.110266,3
Amnura Nayanagar,24.633056,88.398099,1
Amol,36.469606,52.350772,1
Amontay,8.800501,126.300016,1
Amorebieta,43.220496,-2.733236,10
Amorji Nike,6.52045,7.520841,1
Amoura,34.354724,3.869348,1
Ampara,7.301756,81.67473,19
Ampara district,7.301756,81.67473,43
Amparo,8.865817,125.55835,1
Ampatuan,6.866804,124.466689,11
Amppipal,28.069656,84.533503,1
Amrali,34.725556,44.584444,1
Amran,15.659191,43.946539,18
Amrapara,24.519514,87.571586,1
amritsar,31.633979,74.872264,99
Amritsar district,31.633979,74.872264,34
Amriyat al-Fallujah,33.165298,43.865418,14
Amroh,28.903493,78.453841,1
Amrouna,35.926869,1.998718,1
Amroussa,36.531389,2.968056,2
Amshipora,33.68056,74.84047,1
Amsterdam,52.370216,4.895168,20
Amtali,22.166626,90.280787,1
Amuatikar,23.730198,84.296522,2
Amuda,11.081187,13.695173,1
Amulung,17.835788,121.72385,2
Amurrio,43.052649,-3.001022,2
Amvrosiivka,47.788355,38.481751,4
Amvrosiivksy district,47.780476,38.488824,3
An Nabi Yunus,35.633704,36.216698,1
An Nada,33.8625,45.287222,1
An Nahrawan,35.287163,43.99994,1
An Nawfaliyah,30.783056,17.833056,2
Anabta,32.307333,35.119368,2
Anada Puliyankulam,8.969722,80.588611,1
Anadan,36.29341,37.044285,2
Anah,34.372222,41.9875,9
Anahao Daan,8.941944,126.187778,2
Anahaw,9.02025,126.23322,1
Anahaw Daan,8.966669,126.15,1
Anamaduwa,7.87777,80.011116,3
Anamoros,13.745556,-87.873611,3
Anamosa,42.108337,-91.285159,1
Anamtharam,17.359875,81.183984,1
Anan,33.568056,35.508889,1
Anandpur,21.716876,84.484851,1
Anandpur Sahib,31.234401,76.505465,2
Ananea,-14.680988,-69.53507,1
Anantang district,33.731125,75.148701,1
Anantapur district,14.681888,77.600591,1
anantnag,33.733336,75.148983,56
Anantnag district,33.733336,75.148983,13
Ananum,7.643137,10.210798,1
Anapoima,4.54939,-74.53601,2
Anapolis,-16.328432,-48.953879,1
Anar Dara,32.77789,61.656727,2
Anar Dara district,33.079557,61.177437,1
Anar Joy,34.843041,69.656859,1
Anar Shela,31.363647,63.958611,1
Anatot,31.832068,35.296764,1
Anbakiya,33.555773,44.599672,2
Ancaisllacu,-9.912628,-75.942562,1
Anchihuay,-13.026337,-73.736794,1
Ancholi,24.944541,67.079177,1
Anco,-13.116609,-73.690409,1
Ancura,0.497412,-76.492367,1
Anda,-9.058363,-76.075945,2
Andabamba,-10.0075,-76.243056,1
Andacollo,-30.235636,-71.081326,1
Andagua,-15.498583,-72.356226,1
Andahuaylas,-13.6575,-73.383333,6
Andahuaylas district,-13.655933,-73.389704,1
Andajes,-10.79257,-76.90911,3
Andamarca,-14.385277,-73.962606,2
Andamarca district,-14.387423,-73.962074,1
Andap,7.949444,125.876389,1
Andar,33.319571,68.451297,9
Andar district,33.319571,68.451297,46
Anderamboukane,15.425015,3.023775,1
Anderlecht,50.836536,4.308195,1
Andersonstown,54.580219,-6.000095,1
Andes,5.6559,-75.87712,4
Andianapolis,4.165833,-76.386389,1
Andijon,40.783333,72.333333,2
Andilar,38.66413,40.058403,1
Andili,7.466943,125.961685,1
Andkhoy district,36.951407,65.128087,5
Andoain,43.22048,-2.021122,9
Andrada,-7.694505,21.361223,2
Andres Bonifacio,10.935539,123.421971,2
Androgue,-34.801235,-58.388905,1
Anduala,3.561158,28.773339,1
Andulo,-11.483014,16.693077,1
Anduri,-9.210528,14.032778,1
Anefis,18.044444,0.602778,1
Anes district,14.848483,44.139098,1
Aneshki,37.1075,43.361111,1
Angadanan,16.75,121.75,1
Angasmarca,-8.132133,-78.055941,1
Angel Albino,16.02331,-91.89793,1
Angeles,15.153002,120.591942,25
Angeles City,15.06349,120.725752,1
Angelholm,56.245748,12.863881,1
Anghone,42.113828,8.701548,9
Angkor,11.558831,104.083333,1
Anglet,43.481402,-1.514699,5
Ango,4.038611,25.851389,2
Ango district,4.028624,25.846369,2
Angoor Ada,32.515069,69.288527,6
Angor Ada,32.515002,69.290848,1
Angor Bagh,36.66599,68.882719,1
Angostura,6.885714,-75.335003,2
Angostura district,6.885648,-75.335829,1
Anguduram,12.081777,14.467963,1
Anguiatu,14.416667,-89.45,2
Angul District,20.844403,85.151082,1
Angunukolapalessa,6.165569,80.903117,3
Angur Bagh,36.734457,68.865962,1
Anguwan Katako,9.537847,8.89328,1
Angwan Gata,9.627067,8.50424,1
Angwan Sankwai,9.626755,8.503604,1
Anholt,56.703981,11.544876,1
Aniban II,14.460945,120.965867,1
Anif,36.33563,4.262131,1
Anilmis,37.398609,42.511547,2
Anislag,13.076936,123.701406,2
Anitapan,7.295544,126.000108,2
Anjan,23.125237,84.469438,2
Anjani,33.78003,71.111689,1
Anjira,28.304722,66.333333,1
Anjonga,25.846315,90.629295,1
Anjrel,19.203477,81.934532,1
Ankadeli,18.856056,82.734714,1
Ankara,39.919636,32.85664,96
Ankawah,36.229167,43.993611,1
Ankumbura,7.437519,80.568843,1
Ankur,33.217704,43.428506,1
Anlong Veng,14.233333,104.083333,1
Anlong Venh,14.23327,104.083257,1
Ann Arbor,42.281875,-83.748479,4
Annaba,36.90278,7.7552,4
Annaclone,54.300453,-6.197929,1
Annaghmartin,54.228228,-7.114886,1
Annaikoddai,9.702661,79.9989,1
Annalong,54.108341,-5.900551,1
Annapolis,38.9767,-76.489934,1
Annasagaram,12.117397,78.162915,1
Annaz,31.926022,41.254482,1
Anneb,36.38207,1.884415,1
Annecy,45.899217,6.129487,1
Anohru,6.866756,101.25663,1
Anolaima,4.76051,-74.46351,1
Anole,1.638112,44.519265,1
Anoling,8.360618,126.016434,1
Anori,7.07386,-75.14591,11
Anori district,7.07386,-75.14591,3
Ansbach,49.300719,10.571443,2
Anshangwa,8.513991,8.624032,1
Ansongo,15.6594444,0.5016667,7
Ansongo district,15.769755,1.150137,1
Ansongo-Menaka district,15.587982,1.784334,1
Antacolpa,-10.261828,-76.665648,1
Antagarh,20.098476,81.15959,2
Antajasa,-14.401667,-73.556111,1
Antakya,36.199732,36.162361,1
Antalya,36.886788,30.706222,6
Antananarivo,-18.92232,47.51724,14
Antananarvio,-18.92232,47.51724,1
Anteccasa,-13.498365,-72.953176,2
Antelias,33.917011,35.588733,1
Antequera,7.571656,125.996557,1
Anticala,9.004195,125.647026,4
Antigua,14.561111,-90.734444,1
Antiguo Cuscatlan,13.673556,-89.248333,1
Antipas,7.248848,125.055368,1
Antipolo,14.626186,121.125073,5
Antisiranana,-12.312238,49.294904,2
Antofagasta,-23.650193,-70.400018,5
Antonio Raymondi district,-9.07791,-77.03416,1
Antratsyt,48.118231,39.092305,1
Antrim,54.713382,-6.216761,17
Antsiranana,-12.312238,49.294904,1
Antwerp,51.219062,4.40289,5
Anuradhapura,8.345185,80.388133,22
Anuradhapura district,8.345185,80.388133,11
Anwar,3.289549,32.882019,1
Anwarpur,25.69831,85.214821,1
Anyiase,6.900471,9.429502,1
Anyiin,7.818611,9.245278,1
Anza,6.30484,-75.880642,4
Anzoategui,4.629991,-75.095351,2
Aomar,36.501,3.77396,13
Aor,31.634676,62.462339,1
Aouaria,35.341428,-1.329882,1
Aouf,35.09824,0.35601,3
Apac district,1.985091,32.534446,1
Apalit,14.953046,120.768174,3
apartado,7.882318,-76.630626,52
Apastepeque,13.6666667,-88.783333,4
Apatan,17.573341,121.365767,1
Apoera,5.167541,-57.169418,1
Apok,2.277628,32.446724,1
Apopa,13.79833,-89.17889,32
Aporto,40.472846,-3.644093,1
Apostolove,47.659451,33.716668,2
Appiano,45.738611,8.979852,1
Aptos,36.977173,-121.8994,1
Apungi,2.258083,32.887407,1
Apurimac district,-14.054639,-73.088412,2
Aq Tapa,36.966667,68.566667,1
Aqaba,29.531969,35.007061,2
Aqaba Tharaa,13.129023,45.020269,2
Aqal Khel,33.821214,70.663807,2
Aqcha,36.911389,66.185833,1
Aqcha district,36.911389,66.185833,12
Aqi Bai,36.728591,68.868066,1
Aqrab Daugh,34.210148,71.476993,1
Aqsai,36.102628,65.38071,1
Aqso,35.986887,65.852964,1
Aqsvi,35.989804,65.861493,1
Ar Radwaniyah,33.186357,44.268036,2
Ar Rahmaneyah,30.667636,31.692668,1
Ar Rajma,32.066667,20.35,1
Ar Rajmah,32.07138,20.34161,1
Ar Rashidiyah,33.53865,44.351657,1
Ar Rawdah district,14.471514,47.276312,1
Ara,40.225787,38.926395,1
Arab East Jerusalem,31.777612,35.238809,1
Arab Ejbur,33.223512,44.434701,1
Arab Jabour,33.223512,44.434701,2
Arab Jabur,32.724444,44.440278,2
Arab Jasim,33.191944,44.311389,1
Arab Salim,33.428893,35.51628,1
Arab Thauailib,34.612778,44.620556,1
Arabaslik,39.770989,39.041346,1
Arabba,32.85219,35.339126,1
Arabe,32.85219,35.339126,2
Arabmazari,36.687199,66.625336,1
Aracataca district,10.59648,-74.191453,1
Aracinovo,42.026389,21.561667,4
Aradib,12.540257,19.059719,1
Arahuay,-11.621471,-76.670869,2
Arai Mila,26.158435,94.562443,1
